"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"H19",30.6225882439505,-1.30668842891588,0.428264070291645,-3.05112784274907,0.00227983480250583,0.0245108224862504
"IGF2",31.2209413277476,1.18286611210713,0.384931581932573,3.07292559931945,0.00211971329063993,0.0233013369915167
"SLC22A18",50.0767595929998,-0.63036725527423,0.169802926138554,-3.7123462451988,0.000205346806904407,0.00502364484644163
"RRM1",325.11007825254,-0.421815784096358,0.151521406813721,-2.78386924307623,0.00537146837871059,0.0413684482675978
"TRIM5",104.086254126026,0.526237036891268,0.172067966860285,3.0583091466325,0.00222589815014328,0.0241407832484495
"ARFIP2",531.030912666681,-0.398167643877295,0.12105211317327,-3.28922505720631,0.00100463656721251,0.0144889943347039
"ILK",757.02875056872,0.185492111268481,0.0658436513315314,2.81716015921571,0.0048450358580615,0.0387549428410887
"ZNF215",34.4152266939309,-0.66382066396443,0.242367626214918,-2.73889988663664,0.00616451418208272,0.0451101780487203
"ZNF214",51.5594721911955,-0.44457456946359,0.158331960185869,-2.80786373731301,0.00498713239505165,0.0395059375168664
"OLFML1",25.9664881520251,0.700019546924621,0.236282627338445,2.96263654594433,0.00305016490496172,0.0292839475565511
"SNORA3B",15.9552813647192,0.769716400799801,0.250418951848283,3.07371464946526,0.00211411539668277,0.023286998721882
"TMEM9B",406.861419805742,-0.328683988503331,0.109956036721938,-2.98923095359031,0.00279680639118174,0.0278640097776055
"KRT8P41",3.94436490150337,1.58990633908691,0.38172521325321,4.16505455727462,3.1127811872332e-05,0.00157354265321972
"WEE1",37.5181375745529,0.663017203495099,0.158738203864785,4.17679668380187,2.95643057902341e-05,0.00152962476119916
"LYVE1",141.084255773476,0.876910067269287,0.256418930684959,3.41983357050449,0.000626594581401688,0.0104516820076228
"TPH1",6.65516807707286,-1.43297482167534,0.344348743442352,-4.16140569397848,3.16294612474879e-05,0.00159078528954371
"LDHA",1278.77524542757,-0.82061751259818,0.205137421947196,-4.00033063108989,6.3254045294882e-05,0.00244026550825569
"TSG101",332.731595737958,-0.43104284911762,0.133688452653645,-3.22423396008891,0.00126310158840225,0.0167118195419564
"BDNF",92.2678747043414,-0.883063319133602,0.240036791125272,-3.67886653955785,0.000234272815020262,0.00551933284276398
"EIF3M",384.002202781919,-0.416518356398736,0.128930177900739,-3.23057303713183,0.00123542335790556,0.0164745284389345
"FBXO3",433.713016062549,-0.421551457995022,0.138519084526719,-3.04327349141344,0.00234019542574654,0.0247985628644885
"LOC101928510",24.1050530346859,1.05461766139731,0.286398079645932,3.68234892741289,0.000231094815726154,0.00546464781435496
"F2",5.14886480546008,1.19005670544294,0.421221240981557,2.82525331027891,0.00472432508790317,0.0382520274195504
"ACP2",379.659162338386,-0.613357841296472,0.116247531668935,-5.27630851589411,1.31812106606878e-07,4.66426554378911e-05
"LOC101928943",24.1015340207227,0.648387985485824,0.224879613166738,2.88326707946209,0.00393573589573493,0.034585606434538
"PSMC3",1023.9411742403,-0.41075990844245,0.115751174457204,-3.54864570807717,0.000387217696776235,0.00758212043410857
"NDUFS3",464.832915343863,-0.454262981386478,0.129561502109105,-3.50615710679195,0.000454626788273443,0.00840381010860685
"MTCH2",486.818802050312,-0.52591656382752,0.144721428328027,-3.63399235278049,0.000279069136509843,0.0061318591364178
"FAM180B",25.4821438735449,0.925438356155554,0.327311499274451,2.82739334917034,0.00469286444036917,0.0381938288654934
"TIMM10",152.041605291701,-0.532240272520923,0.124337359755105,-4.28061423830475,1.86378184202465e-05,0.00115658704765673
"YPEL4",454.642093421914,-0.386516181322075,0.116574364925841,-3.3156190176799,0.00091440394788726,0.0136136954405214
"MED19",132.410559239487,-0.336426647572558,0.116094001853537,-2.8978813909524,0.00375692640092573,0.0334901507845378
"TMX2",405.158983368415,-0.41743540857182,0.139386081386446,-2.99481414801013,0.00274612109401075,0.027494259730862
"MS4A14",32.6997809076686,1.20086544552329,0.335850666562959,3.57559345590333,0.000349434316668206,0.00708740063367162
"PRPF19",1799.18471585278,-0.573783571651535,0.149028378743009,-3.85016314671846,0.000118039171521842,0.00360966701061237
"TKFC",312.433878605075,-0.55191274520471,0.143725327127556,-3.84005210657749,0.000123008199408558,0.00367097963777106
"RPLP0P2",43.448317914615,-1.08456129730198,0.374699572140648,-2.8944823478338,0.00379784262777415,0.0337480042654586
"FEN1",219.853300739577,-0.675475672585999,0.17098637143402,-3.95046498104471,7.79995102688045e-05,0.00277992499188243
"FADS1",1538.96574031585,-0.785865225296474,0.262654973960407,-2.99200587541486,0.00277150929028972,0.0277094995440873
"RAB3IL1",194.874538304677,0.551198290981604,0.152788630027772,3.60758710174582,0.000309057801459078,0.00659234595663412
"GANAB",1979.66386624065,-0.252802039354807,0.0923933500158887,-2.73614972626638,0.00621627348416337,0.0453875001334493
"SNORA57",287.358408008943,0.422191720133155,0.103915415928587,4.06284011241697,4.84792370625772e-05,0.00209813838806525
"GNG3",836.035113271913,-0.946059387342176,0.3078587802655,-3.07303038921381,0.00211896907979163,0.0233013369915167
"NXF1",949.838053601528,0.46651511509368,0.107170072319305,4.35303536703542,1.34265479938501e-05,0.000940143021364431
"POLR2G",256.689642164922,-0.636338742400594,0.187249551727581,-3.39834587869331,0.00067794649405589,0.011084313305455
"RTN3",6734.82436360128,-0.704627995887042,0.213817216570599,-3.29546893925815,0.000982575648830486,0.0142851937323734
"COX8A",612.946980657758,-0.414817634668305,0.0820155167916574,-5.05779456004721,4.24132990759905e-07,9.33846593877587e-05
"OTUB1",1109.38700368555,-0.523417572817995,0.150632297027672,-3.47480310097003,0.000511228448038851,0.00908796853906843
"PLCB3",378.552459141062,0.552257992870028,0.195845446856267,2.81986638818994,0.00480436492541511,0.0385867542355284
"VEGFB",759.660303545146,0.430554550252728,0.124318931007831,3.46330640685455,0.000533580402765586,0.00937360750106636
"CCDC88B",500.232487305314,0.981832150289614,0.309479544507273,3.17252680416344,0.00151118608824894,0.0186926738606373
"PYGM",457.528156719001,0.954114893823475,0.317675059872402,3.00343027937637,0.00266954707698252,0.0271141695937907
"CDC42BPG",11.4218322051682,1.11578165142232,0.403421904852077,2.76579342371468,0.00567844935103093,0.0428990287228475
"MIR194-2HG",6.6853342768492,1.65047666595994,0.447346534100854,3.68948128608467,0.000224711756368487,0.0053584695116702
"NEAT1",27902.6191211672,1.28199717652246,0.261765493330133,4.89750257076718,9.70623648755568e-07,0.000164374391102239
"SSSCA1",168.981530162588,-0.518929347852182,0.142555021107751,-3.64020392841825,0.000272422195616078,0.00605192626494194
"RNASEH2C",423.551866286269,0.530983010594043,0.112415662958494,4.72338993179351,2.31945517269024e-06,0.000285480271441179
"CFL1",5079.75251817117,-0.520172755001234,0.117087705313865,-4.44259073663509,8.88821310154504e-06,0.000710196898468615
"FIBP",489.129317625051,-0.660585488151481,0.11571512000802,-5.7087223182735,1.13827424133638e-08,1.02066457389249e-05
"DRAP1",572.005193249741,-0.327956046851789,0.114602968207151,-2.86167149055853,0.00421413452421792,0.036041126340916
"SLC29A2",244.91922288154,0.453183118621544,0.166731514233028,2.71804116160167,0.00656696680330854,0.0470977249997691
"LOC101928069",13.084361743594,1.05779073547632,0.270975803284045,3.90363538978982,9.47585020440854e-05,0.00314002420820334
"RBM14",1014.71311792341,0.849130871336348,0.155300216367865,5.46767345980369,4.55980905761989e-08,2.73809625108472e-05
"RCE1",151.272759894097,0.448247424532758,0.146817940991268,3.05308344134466,0.00226502947385649,0.0243801325659643
"RHOD",16.5639889078783,1.11191585472454,0.351236682751989,3.16571676401372,0.00154701348868131,0.0188766128643527
"CDK2AP2",377.836057060688,0.51211887864842,0.124203968745303,4.12320865284579,3.73630960735738e-05,0.00174619601838193
"NDUFV1",1668.18343355414,-0.390043989569604,0.119839559321504,-3.25471815632431,0.00113504947376264,0.0156195419250559
"FAM86C2P",14.9375070630469,-0.757674554533105,0.24667148393725,-3.07159361284682,0.00212919387942974,0.0233492561786274
"NDUFS8",501.20749555352,-0.283880419454485,0.1020757219565,-2.78107677333363,0.00541789228335703,0.0416289079050031
"MRGPRF",57.2114529476034,1.43250421755729,0.267618772725252,5.3527792649582,8.66134819721998e-08,3.97786242270889e-05
"ORAOV1",255.25774071476,0.473687651767465,0.126470990274691,3.74542534014028,0.000180088399611573,0.00466487807412149
"FAM86C1",47.2478637792101,-0.509630122910743,0.174215700188881,-2.92528240771764,0.00344143754205729,0.0316746522681873
"INPPL1",1318.5239123944,0.44832784844859,0.150495500524535,2.97901164410892,0.00289179788775256,0.0284245371744567
"ARAP1",1806.9782112292,0.492474974871245,0.176522051485238,2.78987792588865,0.00527279181423179,0.0409071827928112
"ATG16L2",323.868218412373,0.527581730869318,0.187516541450524,2.81352101946974,0.00490021824093002,0.0390755431236496
"TPBGL",68.6405829128238,-0.909052963886286,0.327893955042918,-2.77239927697752,0.00556447369690985,0.042295976516289
"SERPINH1",417.490580014082,0.968886060575681,0.286530677490733,3.38143918501368,0.00072107192216317,0.0116168790321832
"LOC100506113",5.00345077007931,1.12536859712078,0.371021548236238,3.03316236609588,0.00242005351939006,0.0253198418903027
"NDUFC2",308.353838999124,-0.531407067896262,0.156880490866377,-3.38733685088281,0.000705746782330487,0.0114350598844325
"THRSP",19.0530798060257,1.72061477628752,0.337246380608942,5.10195179316891,3.361683904435e-07,8.1237961280834e-05
"PCF11",1216.03591671761,0.347462615397403,0.0937818393236928,3.70500960423817,0.000211382723116115,0.00512700127450297
"PCF11-AS1",33.1702362474757,0.537765740212262,0.196750743520954,2.73323358574749,0.00627158372050591,0.0456232389888198
"KDM4D",21.8575122889068,-0.988028565647317,0.253245770803643,-3.90146126631033,9.56137623439536e-05,0.00315193358466616
"LOC101929295",22.2370070694269,0.710482046994309,0.241354789055383,2.94372467095019,0.00324288351882121,0.0305568139842897
"TMEM133",33.5338154462894,0.650610276324871,0.23466185858211,2.77254377961562,0.00556200372388436,0.0422934250930516
"AASDHPPT",746.861532968834,-0.586427121408977,0.18449442468167,-3.178562834193,0.00148007134447411,0.0185041601022707
"ALKBH8",119.871887874928,-0.328110626978191,0.102332993830994,-3.20630340904593,0.00134452140379625,0.0173796713226526
"SLN",5.19121861082465,-1.82178947105559,0.578221527781736,-3.1506773503308,0.00162892327770089,0.0195866554700802
"FDXACB1",31.4144465130263,-0.62537792658579,0.195571829379502,-3.19768919976844,0.00138533500746165,0.0177566613893015
"HSPB2",78.3276426104262,0.563198716578193,0.172140350838523,3.27174142398783,0.00106887285637852,0.015058228388046
"C11orf1",55.1615038144509,-0.548524215691188,0.137118653552638,-4.0003617413047,6.32457298439863e-05,0.00244026550825569
"TIMM8B",115.068114767809,-0.385064986287557,0.120757525360956,-3.18874525737888,0.00142891738657722,0.0181276740924547
"PTS",100.146146118706,-0.531916139859629,0.171141435697443,-3.10805000374072,0.00188326201211499,0.0215839907646447
"LOC105369509",29.2643940065294,0.747320665521976,0.196903422415863,3.79536656271837,0.00014742547136899,0.00410306620877516
"JAML",12.4959819482346,1.25730393425354,0.338467397689034,3.71469731749078,0.000203447068147427,0.00500493149050008
"LOC100131626",7.22098583967439,0.932840228238944,0.306358721226518,3.0449279344955,0.00232736069623627,0.0247677479119566
"ARCN1",1235.95506305516,-0.372460316870543,0.122594167640765,-3.03815690451079,0.00238029982597627,0.0250095553295576
"BCL9L",1136.67054502199,0.447796778597113,0.162734975307011,2.75169352963193,0.0059287976604494,0.0439360712189474
"TRAPPC4",197.901607139907,-0.501842664946583,0.139798350181688,-3.58976099713886,0.000330981290578463,0.00685342241808028
"VPS11",753.956261499383,-0.411951715738092,0.0767999927705867,-5.36395513693151,8.14191342647304e-08,3.9116022967292e-05
"RNF26",386.452482463078,-0.273427135085329,0.0972173206064101,-2.81253518796629,0.00491526452149556,0.0391168199831149
"SLC37A2",78.7732953854937,0.627414589261833,0.230312061095739,2.72419336736786,0.00644587546513848,0.0465324110080816
"DDX25",222.523220119696,-0.643427744757794,0.210580675819052,-3.05549282836702,0.00224690976372901,0.0242778979928341
"FOXRED1",417.85725812493,-0.311495864787126,0.094732296228969,-3.28816968644186,0.00100841040068422,0.0145264156811846
"SRPRA",973.183243560133,-0.267937385483136,0.066222681732459,-4.04600626965862,5.20988380967531e-05,0.00218726816890945
"KIRREL3-AS3",13.1095338478539,-1.40754135242975,0.490129170888295,-2.87177633169388,0.00408171749252581,0.03536529300917
"LOC100507431",4.99895864706746,-1.05927142335756,0.39388172194591,-2.68931347746831,0.00715991475285528,0.0498527304084962
"THYN1",328.551090465986,-0.369073314582374,0.117588845671645,-3.13867622795596,0.00169712851750393,0.0200861906887059
"RAD52",387.743498424963,0.701836632659577,0.133790990724952,5.24576900773847,1.55631794494285e-07,5.05967515766004e-05
"RASSF8",717.963657402695,0.45586825546825,0.142808609974297,3.19216226213741,0.00141211980098988,0.0179892375410363
"RASSF3",202.39284692948,0.880426961027679,0.165171624429694,5.33037659505756,9.80093134192289e-08,4.04615115565717e-05
"PPFIA2",2581.65730796566,-0.433955604590273,0.14249089455112,-3.04549708918129,0.00232296027007713,0.0247550119714531
"OTOGL",157.649253608626,-1.09365900756849,0.318899544365819,-3.42947811274989,0.000604743205854857,0.0101988011635914
"CHST11",757.226388406136,0.32303363630773,0.100435659023518,3.2163241566632,0.00129844078299071,0.0169917975971248
"RPH3A",2511.07530240337,-1.47567246000218,0.276281787339869,-5.3411861643521,9.2340367099621e-08,3.97786242270889e-05
"ZNF664-FAM101A",11.6239282441913,-0.884949155368476,0.276591125740437,-3.19948499070409,0.00137673355550352,0.0176692695180425
"PRMT8",212.193919267887,-1.09771992388328,0.330658569919881,-3.31979880076679,0.000900823455769463,0.0134722396977567
"ANO2",119.404282680956,0.975753663169546,0.215093611101324,4.53641397423886,5.72188133027175e-06,0.000515385456548478
"PHB2",601.1421696022,-0.461359616818097,0.0863262831160955,-5.34437022149604,9.0731954633301e-08,3.97786242270889e-05
"WBP11",811.055077614331,-0.444079413585217,0.104163114468332,-4.26330775391924,2.0142279970802e-05,0.00120052485650952
"PIK3C2G",10.3730995206928,-1.22538487974199,0.40393856296074,-3.03359221451974,0.00241660842100892,0.0252971539729069
"BCAT1",533.037290116771,-0.708055313444835,0.207158198938375,-3.41794491877904,0.000630958746430115,0.0105067886716464
"LMNTD1",15.9863948331359,0.986999188020999,0.350868968644294,2.81301362110938,0.00490795721112901,0.039091075365435
"OVCH1",32.0690857878549,0.881726174219386,0.269604203337157,3.2704466892778,0.00107377779341941,0.0150907664924816
"PCED1B",33.475278707617,-0.714733433482744,0.196574282214367,-3.63594578818464,0.000276962578449103,0.006104883709174
"TFCP2",506.564306607006,-0.305205130386618,0.109169034292617,-2.79571155286164,0.00517855967830416,0.0404806069369922
"RARG",153.13586105249,0.573736696565129,0.172927363085507,3.31779011908853,0.000907326340620801,0.0135286521939366
"MMP19",17.6297492512888,0.728716616391192,0.267378956652357,2.7254075096817,0.0064222167034589,0.0464123436162442
"LRP1-AS",18.4817236316705,1.14210428053557,0.294427795625438,3.87906406088276,0.000104859140083608,0.00334538999144082
"DCTN2",1290.70336086261,-0.485024506529407,0.113278134820505,-4.28171338888968,1.85459758457884e-05,0.00115658704765673
"TSFM",241.623536497516,-0.394967360599538,0.10202994859506,-3.87109241980607,0.000108348700356548,0.00341341469994492
"SRGAP1",624.654304493314,0.469131021972307,0.123326330493795,3.80398103222498,0.000142389087783989,0.00403086146672573
"MSRB3",295.232987668316,0.597113138841938,0.181521041586206,3.28949819604447,0.00100366199927467,0.0144889943347039
"BTG1",421.242063275631,0.486883310662903,0.139642076489609,3.48665189534855,0.000489107542538395,0.0087870852791848
"LOC101928731",47.405208521825,0.673177208824625,0.234067126641708,2.87600065196286,0.0040274887996681,0.0350653418515919
"NUP37",37.8486881213795,-0.549842104549697,0.191936693799786,-2.86470551130391,0.0041739721252162,0.0358679235183366
"SVOP",1392.83464538849,-0.821667076303754,0.29888379557272,-2.74911884978333,0.00597557148916923,0.0441835539661856
"ARPC3",330.538328790478,-0.505727250843409,0.124878255344083,-4.04976230209139,5.12696824835202e-05,0.00217085476088341
"IQCD",36.3764858122954,0.453156030922241,0.163128480929461,2.77790872777264,0.00547099837379459,0.0419069593255175
"MED13L",2579.33858267522,0.222714646821253,0.0590645818111501,3.77069709108156,0.00016279217470959,0.00435931045141249
"RNFT2",482.619706626338,-0.437697204782472,0.140986005054081,-3.10454363618982,0.00190572814580583,0.0217791542067518
"GTF2H3",231.948511841186,-0.564122798215552,0.128087377676338,-4.40420288438589,1.06173544777987e-05,0.000790952993729547
"SLC6A12",460.066457694849,0.789577948338623,0.220571291159056,3.57969500105638,0.000343995470952913,0.00702448870538359
"LOC283440",26.0985912193903,1.21886080047571,0.240022572156833,5.07810906917245,3.81209846585313e-07,8.77442367497081e-05
"RHNO1",121.967875022384,-0.514420790210662,0.141715661180691,-3.62995018281544,0.000283475925256486,0.00620702644738401
"RAD51AP1",15.3658068376209,-0.655341181269963,0.240949187140924,-2.71983146756446,0.00653151961367693,0.0469454452900334
"LOC101929549",21.2267318390924,1.02103044085457,0.210943915159193,4.84029340255693,1.29647574577032e-06,0.000196830918760921
"NDUFA9",401.749196586241,-0.511526042517416,0.133049560627801,-3.84462782217209,0.000120735539677949,0.00363601132865994
"GAPDH",15422.7935259567,-0.528573063831032,0.126803014182918,-4.16845819665255,3.06666989263669e-05,0.00156621470599198
"COPS7A",783.233344191479,-0.626475635634112,0.12620672988105,-4.9638845426434,6.90970293332108e-07,0.000135974145182501
"TPI1",2673.43890919837,-0.619332812587253,0.206268083219288,-3.00256250468391,0.00267716990432909,0.0271637474778214
"USP5",1864.00015429133,-0.659712281628963,0.143369821479458,-4.60147243556054,4.19514682119014e-06,0.000413587210988576
"ENO2",6776.03979049053,-0.74061610080459,0.259542264202548,-2.85354719810339,0.00432341051344087,0.0366312577543282
"NECAP1",831.413120106193,-0.722908988613067,0.228012241241893,-3.17048323667039,0.0015218561356412,0.0187624293396879
"A2ML1",155.933855698996,0.828124883221769,0.266106678659515,3.1120033792213,0.00185822372021575,0.0213841844111012
"M6PR",474.248527948754,-0.383233335682225,0.113783362928505,-3.36809640547385,0.000756891246498449,0.0119933676172174
"KLRG1",42.3996881489458,0.498529209781107,0.160603032373844,3.10410832480831,0.00190853439956907,0.021785436441164
"A2M-AS1",59.0151830338696,0.392296358063401,0.131606749426616,2.98082248648003,0.00287475378472566,0.0283554609248998
"GABARAPL1",2555.39170076552,-0.727820874713817,0.213571167538351,-3.40786110364416,0.000654742131568717,0.0107626916338138
"MANSC1",221.857946381325,-0.436749739779009,0.136089836495778,-3.20927521867188,0.00133070049918648,0.0172637080551295
"HTR7P1",79.9069205253699,-0.674522285447646,0.187774186405671,-3.59219921736417,0.000327899021113959,0.00680920729608623
"STRAP",1088.07214971749,-0.396756598760585,0.129301800793873,-3.06845377500253,0.00215169614065666,0.0235101693344149
"SKP1P2",86.906874109691,-0.620766993143201,0.187676551889958,-3.30764278697522,0.000940847350201682,0.0139029314627864
"PYROXD1",67.2213216795854,-0.769187082366876,0.250338871588607,-3.07258348448144,0.00212214463640169,0.0233106530570598
"GOLT1B",255.775520960551,-0.725893944526349,0.189389761347321,-3.83280457909831,0.000126690593497556,0.00374701612051877
"GYS2",15.3482333502213,1.10797576984474,0.234168602981028,4.73152999906868,2.22833878015407e-06,0.000275979757922081
"LDHB",3620.3390109979,-0.308724684023311,0.107782906648684,-2.86431952544751,0.0041790622046458,0.0358960973763594
"CMAS",621.704251807826,-0.511074748421186,0.185471730688146,-2.7555398686634,0.00585953629067898,0.0437362464881591
"REP15",21.7443134415644,1.17904125214954,0.270986419629712,4.35092376127422,1.3556518579054e-05,0.000942004017734902
"KLHL42",1206.16553095475,-0.427099666984137,0.128270038353782,-3.32969158242668,0.000869422290739467,0.013141473770628
"DNM1L",1401.46337151159,-0.598371477159316,0.164933093831118,-3.62796491146897,0.000285664072303841,0.00624114581783122
"RAPGEF3",1788.92629234447,0.718786012435822,0.21434824020727,3.35335625681261,0.000798378712407436,0.0123901442796314
"CCDC184",303.313616051133,-0.981205299956449,0.301372968259489,-3.25578403936881,0.00113079726681065,0.015579068088202
"H1FNT",10.4803288789136,-1.57745660841744,0.384220502605518,-4.10560237603205,4.03262634324587e-05,0.00182861610109291
"PRKAG1",303.707765275395,-0.514210721479592,0.101197561985491,-5.08125602426388,3.74947359526027e-07,8.74112573690323e-05
"ARF3",5668.70354337677,-0.521597533503611,0.157023235888669,-3.32178566154011,0.00089443373258836,0.0134171830771922
"TUBA1B",6041.60220063381,-0.542258037268713,0.190258650212617,-2.85010976721811,0.00437041433684953,0.0367322743349039
"DHH",10.5474045298187,1.02632721550923,0.265250565133896,3.86927437832659,0.000109159743435237,0.0034303933032224
"TUBA1A",6037.10327317102,-1.064462944587,0.330534831103693,-3.22042594129229,0.00128000260025888,0.0168434288977717
"LOC101927292",4.10999309446979,-1.41922721873251,0.454536951687335,-3.12235828894449,0.00179408453633612,0.0208224414049215
"GPD1",157.412168479586,-1.12385681099759,0.383502747971392,-2.93050523612265,0.00338411290415706,0.0314096399572722
"SMARCD1",575.686413850372,-0.226481946512323,0.0685129611508721,-3.30568030789952,0.000947461218715406,0.0139619531695658
"ATF1",108.004466036168,0.423125820505968,0.142929922927227,2.96037255068978,0.00307267225795043,0.0294545061296434
"LETMD1",428.604298936577,-0.522071981417057,0.104017573366329,-5.01907480170128,5.19209312026221e-07,0.000108301597127491
"GRASP",405.943938592949,-0.71882750911995,0.253029179284977,-2.84088780255008,0.004498813709987,0.0372441587205926
"KRT81",7.92562825869046,-1.61634707767367,0.362909918377105,-4.45385203276284,8.43432374804477e-06,0.000679408778013233
"KRT83",7.67473924872482,-1.30364923458386,0.464679857279178,-2.80547825381773,0.00502419714365571,0.0397284479643582
"KRT5",10.4102444606641,-2.3069188163196,0.498172733390395,-4.63076090218646,3.6432438805317e-06,0.000381981591199027
"C12orf10",317.499183021426,-0.42329977570903,0.122350400478734,-3.45973347085697,0.000540710303345211,0.00945694207510035
"PRR13",249.637811275642,-0.516689895928901,0.125543769202957,-4.11561560728362,3.86147388518769e-05,0.00177538205357029
"NPFF",34.2211130888149,1.03418351468017,0.284043479839204,3.64093382909413,0.000271650953940067,0.00605192626494194
"CALCOCO1",1909.2687057832,0.321360313587552,0.0750594730206137,4.28140913671611,1.85713552362496e-05,0.00115658704765673
"NFE2",11.9870859671311,1.16311589583034,0.337763369841078,3.4435821041743,0.000574062261293059,0.00986610387665504
"COPZ1",469.559048108525,-0.329242387252207,0.11111938474588,-2.96296085516632,0.0030469531482138,0.0292839475565511
"GDF11",707.771797797096,0.881107952534839,0.172006547245013,5.12252566339671,3.0147004910502e-07,7.56193733299377e-05
"PYM1",90.8891609055549,-0.462222087368612,0.105369372420348,-4.38668349968605,1.15092072063817e-05,0.000838479595594339
"PA2G4",571.159032472882,-0.38657476909446,0.100460637921419,-3.84802224127666,0.000119075245060422,0.00361226633176491
"RPL41",44.8272627890161,-0.557768187169122,0.191123144654388,-2.91837070898841,0.00351865759326957,0.0320877213329961
"ESYT1",858.045601953071,-0.435780538709859,0.0849682419604329,-5.12874608977774,2.91678429922535e-07,7.41012790685249e-05
"PAN2",853.554112758052,0.626250843466909,0.176716461782989,3.54381723778488,0.000394378527873465,0.00766176951798097
"CNPY2",397.318630893826,-0.390331881395829,0.11760637000914,-3.31896887358649,0.000903504998750348,0.0134893053983389
"CS",1050.81262151405,-0.337139868501675,0.11463799884472,-2.94090852857908,0.00327251155155381,0.0307628505244735
"ATP5B",3509.39141390506,-0.756270802916117,0.160949499720759,-4.69880803747894,2.61684270492868e-06,0.000310511108029142
"GLI1",33.7434412275765,1.24801381928813,0.382944262888032,3.25899599559488,0.00111807246023097,0.0154826861439111
"ARHGAP9",188.416083044302,0.546586927884166,0.153231812334305,3.56705908229866,0.000361010107271211,0.00724066425676754
"INHBC",6.59959168763449,-1.34818813672852,0.463574342021997,-2.90824580766929,0.00363462524295159,0.0327529485285715
"METTL1",44.1652043485519,-0.43510301246839,0.159155212545124,-2.73382822661261,0.00626026938251164,0.0455743931241186
"CTDSP2",2633.87311376026,0.524380016556596,0.127112830991459,4.12531144548129,3.70233399875697e-05,0.00174248900094979
"LOC100129940",4.11758167305589,1.33286602804528,0.423095810827587,3.15026997180178,0.00163119652506131,0.0196020559979472
"LOC100130075",16.7579629261736,1.119169044284,0.213352831013673,5.24562546916603,1.55753020093491e-07,5.05967515766004e-05
"ATXN7L3B",2130.85676918418,-0.382997476499106,0.141869992370906,-2.69963697113478,0.00694151751551866,0.0489687116723096
"KRR1",199.602357501183,-0.37373997668507,0.138047873653526,-2.70732150227164,0.00678285350541697,0.0481954589316692
"C12orf29",225.016446036218,-0.39628762461763,0.138886162482101,-2.85332690842186,0.00432640897867092,0.0366320144708304
"LOC728084",12.2759791219403,-1.77511557636519,0.439599365701961,-4.03803034049116,5.39018828110216e-05,0.00222989500998581
"DUSP6",313.000944473593,-0.669223244520683,0.157678850943997,-4.24421690362503,2.19358099005995e-05,0.00124194288282937
"ATP2B1-AS1",164.806969149207,-0.786706219566512,0.246545258792484,-3.19092009077602,0.00141820499082107,0.0180293266623433
"LOC100507616",4.86476562005913,2.06938890455304,0.607647363148713,3.40557538805049,0.000660247814269651,0.010830687655271
"UBE2N",545.190320194143,-0.713935843629621,0.189053640650387,-3.77636654429675,0.000159132760266049,0.00429949846870328
"SLC25A3",1673.60313557115,-0.524775092647604,0.111182910327752,-4.71992585102008,2.35930629383015e-06,0.000288592676040359
"GAS2L3",33.3897097774941,1.14471231999351,0.197638271041212,5.79195676000834,6.95710563259322e-09,7.7472882284299e-06
"ARL1",597.710434528362,-0.489198220855423,0.163083104591503,-2.99968670623965,0.00270257430952961,0.0273294285702233
"SYCP3",48.9346974235704,0.744899442152754,0.234279466581212,3.17953362717999,0.00147512252811654,0.0184772617049035
"PARPBP",10.2306404665734,-0.890757709914361,0.287012047058116,-3.10355512615118,0.00191210609445009,0.0218136409715734
"IGF1",44.3367898304252,-0.861877790488266,0.279938295692963,-3.07881345192434,0.00207826772784,0.0230731087368107
"ASCL1",212.927345762446,0.458113154220549,0.160448468328649,2.85520428454443,0.00430091546508192,0.0365310505169581
"NUAK1",2403.35152772099,-0.460081083178633,0.150981133154231,-3.04727533544637,0.00230926078598864,0.0246836364797441
"PWP1",406.927578219107,-0.50123991018189,0.127877630051721,-3.91968407593385,8.86651189276735e-05,0.00298300169214054
"FICD",120.815205376961,-0.306574895525774,0.103946196097652,-2.94936137189438,0.00318431395557534,0.0301862804758525
"ALKBH2",76.7928674556644,-0.481525661908645,0.147047711913554,-3.27462192809721,0.00105803469400188,0.0149640981093873
"KCTD10",681.332246628757,-0.223632281061006,0.0732264858505916,-3.05398078937307,0.00225826541241077,0.0243337615075214
"HVCN1",126.789973446438,0.80068426357047,0.212257639959543,3.77222823980839,0.000161796148637338,0.00434030825924116
"SDSL",79.6786004475634,-1.00459940983687,0.262362275976602,-3.82905433373531,0.000128636607070662,0.00378199259007752
"C12orf49",953.953194989485,-0.28896339086099,0.08748445468577,-3.30302557064451,0.000956476655918869,0.0140500677640388
"FBXO21",1545.3202774387,-0.308238663687905,0.107899443847333,-2.85672152420018,0.00428041197283502,0.0364193403407895
"PEBP1",5651.17524355143,-0.556730275045063,0.132565275476461,-4.19966897850199,2.67305480153889e-05,0.00143548113678305
"PRKAB1",286.39019607204,-0.337840997753794,0.101978837903504,-3.3128539675405,0.000923491850181531,0.0137078011259904
"UNC119B",678.926731175548,0.394989561626291,0.100701580009834,3.92237700329745,8.76796553737516e-05,0.00296660513073917
"HNF1A",66.7888167401441,0.636860301334203,0.216183739054164,2.94592139131537,0.00321994219927754,0.0303984633734558
"RNF34",480.133954074888,-0.278517195282813,0.0770261836542289,-3.61587686251053,0.000299332648976357,0.00644036457341529
