"","logFC","logCPM","LR","PValue","FDR"
"GRIA3",0.564528464779428,7.13971503184722,8.71170665179564,0.00316173074617549,0.0342884645774812
"F8A1",0.614087852143196,1.48318585487695,8.70974794892405,0.00316512966692866,0.0342884645774812
"STX18",0.313675180120418,3.99854612523313,8.70967243493025,0.00316526078003773,0.0342884645774812
"GFM1",0.388833083533591,5.55438290430296,8.70920573369522,0.00316607122449583,0.0342884645774812
"NDUFV1",0.389375493036818,6.89702479799367,8.7089435821423,0.00316652655312831,0.0342884645774812
"PROCA1",-0.568581809424023,2.19954439253765,8.707462131992,0.00316910092112628,0.0342975990458976
"CKAP5",0.361203615015601,7.8295519521092,8.69986115151146,0.00318234290039165,0.0343883031753767
"MT1L",-0.601527889935238,1.79039076644296,8.69934310703518,0.00318324745089473,0.0343883031753767
"F2",-1.15386457134243,-1.00905545835621,8.69924809799555,0.0031834133732529,0.0343883031753767
"FADS1",0.783106904475202,6.77637455460163,8.69866978917104,0.00318442351265726,0.0343883031753767
"ZBTB1",-0.409248724995333,4.87247652017927,8.69589892248595,0.00318926794176124,0.034412644704073
"C15orf62",-0.655699908328447,3.6310574911472,8.69539441311905,0.00319015080346094,0.034412644704073
"SRRT",-0.383649904914426,6.31469889850026,8.69166226714815,0.00319668955803693,0.0344644179989444
"TLR5",-0.761953243737137,2.26269818380691,8.68927565610044,0.00320087806055822,0.0344908100315506
"DLX4",1.31183633415476,-1.25744664251407,8.68651852162419,0.00320572377527148,0.0345171989533245
"MIR4311",-1.58889367411173,-1.46351072291322,8.68501039335308,0.00320837749191762,0.0345171989533245
"COX6C",0.484832630099796,5.42528173742704,8.6849108609814,0.00320855270851956,0.0345171989533245
"GRB10",-0.267606886335565,6.80994853595599,8.67949956768153,0.00321809338956121,0.0345767014907003
"CCDC78",-0.799278893076157,3.22952612167338,8.67900336022464,0.00321896969742524,0.0345767014907003
"EFNA4",-0.720360641847074,0.136158510402864,8.6787976640563,0.00321933303023066,0.0345767014907003
"ZNF423",-0.597212696188065,5.74929329622864,8.67781840068085,0.00322106333022975,0.0345767014907003
"INTS8",-0.385908117015772,4.69747320838042,8.6717831747661,0.00323174809572109,0.0346455886206209
"CXCL2",0.844301931166107,1.13868554910667,8.67135043080875,0.00323251560827214,0.0346455886206209
"SCG3",0.703722315330703,6.86514891981147,8.67123196844595,0.00323272574482883,0.0346455886206209
"FOSB",1.55172239899059,3.60378849968777,8.66891033150669,0.00323684682479887,0.0346710036109267
"EOGT",0.41162575428106,3.54244137038585,8.66785494763637,0.00323872197523028,0.0346723471967386
"RNF34",0.281123142559959,5.10449473123297,8.66287626855814,0.00324758272887416,0.0347360763525685
"LCN2",1.98736768381257,-1.51207936437652,8.66193838682039,0.00324925467006871,0.0347360763525685
"GNL3",0.386941221892592,4.65921739513554,8.66155764060045,0.00324993366762525,0.0347360763525685
"ATP6V1B2",0.766398099188547,7.65349727473353,8.65101199203369,0.00326879749728926,0.0349188631839806
"STMN4",0.8207980881254,7.68116470342291,8.64702036346582,0.00327596663503672,0.0349474217908673
"FBLN7",1.05224072872801,3.098286772703,8.64588334734892,0.00327801168802739,0.0349474217908673
"WNT6",-0.857623657191721,0.551327435401717,8.64506960115759,0.00327947609979052,0.0349474217908673
"POLR2K",0.619651441243047,3.46532397523728,8.64412781689208,0.00328117175802652,0.0349474217908673
"RAB18",0.463213579577354,5.86066111976457,8.64396178423741,0.00328147078791175,0.0349474217908673
"LOC101929352",-0.7910116255162,-0.356184953013731,8.64363885067217,0.00328205248046044,0.0349474217908673
"SIRT7",-0.496674575110845,3.94657928678582,8.63833531801951,0.00329162061541472,0.0350208610692836
"PLCD3",-0.42965456471847,6.12382261846695,8.63785748823139,0.00329248406197393,0.0350208610692836
"CASP16P",0.812692386162732,0.168708461987715,8.62897264247063,0.00330858113228898,0.0351731994192266
"LOC101926941",0.719650363393434,0.100493542241566,8.62752469268053,0.00331121201726726,0.035181595782937
"KLHL6",-1.03891674046907,2.77420092348103,8.62658433131187,0.00331292176680261,0.035181595782937
"H19",1.30623628604339,1.22382273338573,8.6222297663906,0.00332085087102291,0.0352469099411837
"TCEAL4",0.321383342160777,6.00649063691297,8.61951189590308,0.00332580953844999,0.0352806433693389
"LPA",0.901373019973716,0.146877014788009,8.6160831261546,0.00333207595643784,0.0353282060742494
"C19orf44",-0.491574285469597,3.17025258839225,8.61233795776694,0.00333893433893214,0.035381990834374
"NSUN7",-0.592870298296046,0.65204310865698,8.60586967915958,0.00335081325765647,0.0354781826436998
"ERVV-1",-1.47864425277086,-1.17657823577604,8.6051644739339,0.00335211095320539,0.0354781826436998
"TSPAN18",-0.906414123850622,3.54713442392336,8.60406510059335,0.00335413500302181,0.0354781826436998
"CHST11",-0.318763425753559,5.7570330068225,8.60350140134414,0.00335517330814964,0.0354781826436998
"ZNF394",-0.399647916912967,4.40025704156069,8.60162548384184,0.00335863100538525,0.0354819385595881
"PAFAH1B1",0.434233010115973,8.46337200411324,8.60136596003812,0.00335910964562915,0.0354819385595881
"SNORD115-38",-1.05476224007356,-0.695659000000457,8.59725952811136,0.00336669238069493,0.0355430880212311
"ZNF782",-0.358041140450685,4.23711922375107,8.59531869784599,0.00337028227509406,0.0355471639256861
"CCDC43",0.353274669791854,4.02613789334479,8.59511126916063,0.00337066617967119,0.0355471639256861
"HNF1A",-0.633502000855617,2.29029208784588,8.59249775147255,0.00337550703245108,0.0355792805080056
"OLMALINC",-0.81159569563956,3.90170604388155,8.5908723439919,0.0033785212351738,0.0355892975433229
"INHBC",1.31383445138787,-0.706298866467118,8.59004887020168,0.00338004935287312,0.0355892975433229
"CNGB3",0.942467578739714,-1.00337077633283,8.58673270939768,0.00338621025696321,0.0356352323165072
"CFAP44",-0.428492853102397,4.89737221272056,8.58460474411461,0.00339016969262882,0.0356579631789451
"ABRACL",0.7197295432015,1.7502595290359,8.58095958507082,0.0033969630601823,0.0357104615387652
"FOXRED1",0.311564035099529,4.90383217071022,8.57928437094418,0.00340008974325961,0.0357243787658709
"LRP12",0.458763173547609,4.88327024085343,8.57613623696345,0.00340597345675136,0.0357672337143535
"LINC01006",1.05503092339437,0.532401107822781,8.57443297330743,0.00340916108963523,0.0357817458433325
"ZGLP1",-0.889243884373601,2.57237365505125,8.57260393934526,0.00341258747678954,0.0357918369053406
"C6orf120",0.314882756775229,4.8097060248098,8.57132557347391,0.00341498435826094,0.0357918369053406
"ALG12",-0.349064469996251,4.34137963230333,8.57045250349303,0.0034166223106833,0.0357918369053406
"NFATC4",-0.712942105752984,4.36438121016568,8.56914339769656,0.00341907979949734,0.0357918369053406
"LOC100128288",-0.499632954433304,2.30244630879595,8.56910411170447,0.00341915357598959,0.0357918369053406
"PRDM2",0.348412932348745,7.76503618589847,8.56718124399487,0.00342276657303247,0.0357955949460181
"PREPL",0.7342493603011,8.19439847676447,8.56699039940582,0.00342312537458136,0.0357955949460181
"LOC81691",0.599045572232815,2.02034401235565,8.56430306971119,0.00342818180952006,0.0358295626252371
"POLR2E",0.293567167357398,6.25796062275082,8.56121300235663,0.00343400541503039,0.0358715083311767
"SARAF",0.428322132993371,8.08384421133269,8.55879228041606,0.00343857458275768,0.0358964726821654
"ZNF592",-0.29432033416844,6.39591216725136,8.55802811309547,0.00344001824906298,0.0358964726821654
"MIGA1",0.699416681327951,6.23377974941451,8.55484165182062,0.0034460447623351,0.0359404331633854
"DNAH8",0.866088555944316,-0.244695735111518,8.55290046904205,0.00344972135627774,0.0359505402118766
"TWNK",-0.401905911522486,3.26683030194828,8.55241456377821,0.00345064228315448,0.0359505402118766
"DCBLD1",0.503010194794201,2.39275762147555,8.54684343593151,0.00346121901238682,0.0360417845241498
"VSIG8",-0.645023063009794,1.48138894512525,8.54392447603525,0.00346677378011654,0.0360806666107088
"ARL6IP1",0.535063565470879,7.73065550069636,8.54137541994789,0.00347163203530099,0.0361014848922959
"CHMP2B",0.505811202171236,4.63799492254986,8.54096350567905,0.00347241775356863,0.0361014848922959
"MGST3",0.427383720302389,5.03844434817964,8.53442227845179,0.00348491927381249,0.0362037328657478
"THOC7",0.394349319068444,4.28336407854047,8.53194625237087,0.00348966335742247,0.0362037328657478
"MERTK",-0.665603100605706,5.54381039510235,8.53056972573674,0.00349230363157282,0.0362037328657478
"FECH",0.453025752790124,4.99548743469338,8.53041727286755,0.00349259617171135,0.0362037328657478
"AP3M2",0.493841975766884,5.79061927228463,8.52953453913156,0.00349429052964031,0.0362037328657478
"TRIM16",-0.437067263169209,3.35338297057827,8.52952923962383,0.00349430070427161,0.0362037328657478
"NLRP4",-2.22728352804909,-0.787770086614278,8.52907602222562,0.00349517095690224,0.0362037328657478
"LINC00567",1.23922699622693,-0.670705022070612,8.52819233085749,0.00349686842475986,0.0362037328657478
"TMX2",0.419850710611521,4.85943176095636,8.52593614428532,0.00350120609832161,0.0362219448560997
"ZNF341",-0.346398657865474,3.72576695938429,8.52466702304308,0.00350364847472612,0.0362219448560997
"PYCR2",0.455182588343051,5.64600652250034,8.52442666085358,0.00350411123784533,0.0362219448560997
"DAXX",-0.285060659878548,5.01298166153151,8.51948715360042,0.00351363491659224,0.0363014543833117
"FZD10-AS1",-1.02191713662032,1.39183937988478,8.51781500183855,0.00351686488875628,0.0363158908992155
"MEA1",0.425185211972464,4.50973178064652,8.51380826615138,0.00352461669356695,0.0363769814581889
"LINC00638",-0.839667563534251,1.6863257483743,8.50923989121938,0.00353347629714932,0.0364494358689802
"CXCR4",-0.958476150197719,2.62854644266186,8.49951801183853,0.00355240570867422,0.0366256355479127
"MKLN1-AS",-0.417754131492336,2.26251475133205,8.49782057943843,0.00355572132688056,0.0366407560132424
"EGR4",1.70202869866858,3.05592082219878,8.49186352537095,0.00356738224228044,0.0367418121169591
"ZWINT",0.673649787873927,1.08796757829032,8.48601779368746,0.00357886304750701,0.0368409091685189
"ABHD1",-0.638914164455177,1.83796390275685,8.48212034406921,0.00358653836546045,0.0369007498701788
"LINC01310",1.02416754483671,2.25109321474257,8.48109187699954,0.00358856653402424,0.0369024568958092
"DIO3OS",-1.2891356470377,-1.30932211724743,8.47885298489346,0.00359298573164418,0.0369287371671478
"SSR4",0.380141545141286,4.73570554138609,8.47772144591454,0.00359522130462947,0.0369311433870762
"ZBED6CL",-0.540691375235416,1.25230916920585,8.47684834431357,0.00359694725156727,0.0369311433870762
"LOC102723886",-1.14954162336531,-0.772902789621061,8.46849110356264,0.0036135105333411,0.0370819910557676
"ADH1B",-0.932604599578095,1.91835550147747,8.4644138545191,0.00362161939455629,0.037145967868803
"SPRYD7",0.487275699313493,4.30080899790734,8.45826328484815,0.00363388671656084,0.0372525086266785
"NIFK",0.523733149170552,2.6350786691005,8.4562127844392,0.00363798582840269,0.0372752467299006
"ALDH18A1",0.309156897816222,4.89965258653958,8.45412546440318,0.00364216337532179,0.037298764571254
"TPI1",0.619571894224394,7.57821380907175,8.45134016386891,0.00364774545451267,0.0373366342596193
"EEF1D",-0.440226214513536,7.07988366495335,8.44626702055537,0.00365793501259605,0.0374216005212201
"LINC00970",1.06884325835899,-1.0565525124754,8.44322842976604,0.00366405196818175,0.0374648368428738
"GNA12",-0.382699268326515,7.61323131769368,8.44222572142985,0.00366607279190446,0.0374661673256208
"PLCB3",-0.550187173940531,4.75724818728575,8.43477642142424,0.00368112138750298,0.0376005677395665
"ANKS1A",-0.301524031252149,6.34373356919781,8.43170804996763,0.00368733816727801,0.0376446641539315
"CDKN2C",-0.518977479247191,3.26595122855938,8.42400037432144,0.00370300171171884,0.0377502236933669
"LOC100505625",-0.79483721918752,0.457133632484643,8.42291265289995,0.00370521762236469,0.0377502236933669
"EPS8L2",-0.674470546401043,3.88513141130364,8.42267344689104,0.0037057051147252,0.0377502236933669
"PTP4A1",0.673938114296932,5.83806185675323,8.42251580201158,0.00370602642439881,0.0377502236933669
"DRG1",0.355669447011365,4.57422189766634,8.42193863841442,0.00370720303327069,0.0377502236933669
"ITM2B",0.359249543310092,7.8925335305061,8.41906027341733,0.00371307655835902,0.0377765618144095
"TUBA3D",-0.618984084343211,1.21189839960756,8.41880287446021,0.00371360226152956,0.0377765618144095
"GDAP1",0.524023313298572,6.35257318913605,8.41388733252307,0.00372365614218855,0.0378593997504404
"STAG1",-0.382405109259447,5.53882381106357,8.41281839389013,0.00372584613118333,0.0378622394541174
"KLRG1",-0.492100183426682,1.66086957795375,8.40897648550883,0.00373372806554057,0.0379228884401599
"FCER2",-1.67782463553284,-0.417564488893441,8.4019311361904,0.00374822616909038,0.0380506402493314
"NSUN3",0.495347782372418,2.26994426135187,8.40092362307924,0.00375030413043236,0.0380522409875308
"LOC100288637",2.36766580063156,3.05845686355475,8.39722224707801,0.00375794815649781,0.0380908516711706
"CCDC142",-0.443543791504102,4.29163818203918,8.39631175961442,0.00375983090886433,0.0380908516711706
"DLEC1",-0.674602242476868,2.55363258696697,8.39628988502366,0.00375987615405781,0.0380908516711706
"ACTN3",-0.904031538922961,0.98542833562294,8.39466862973527,0.00376323108498456,0.0381053588043199
"SLC22A31",-3.25508097941042,0.336166396002292,8.37960088208655,0.0037945574307811,0.0383817196030662
"PGAP3",0.353854992344871,4.6249419025505,8.37916712066597,0.00379546315259171,0.0383817196030662
"FBXW7",0.662481934449009,7.37993554650562,8.37813740000081,0.00379761415648362,0.0383817196030662
"CYC1",0.324107089176375,5.64234748646721,8.3778227383392,0.00379827170678304,0.0383817196030662
"ARL1",0.490987939578873,5.4215218631827,8.37061991426833,0.00381335519888787,0.0385144987875443
"VARS2",-0.47789446327757,5.93203107498267,8.36674117265846,0.00382150292866217,0.0385771278830207
"MYT1",-0.74345090201569,5.3103361883224,8.36189570986901,0.00383170624880572,0.0386604333127975
"TMEM128",0.786340884880799,3.30683588101857,8.35943838264615,0.00383689134534641,0.0386759047577047
"LOC100131496",-0.791134839695955,2.53807579821877,8.35931913087535,0.00383714315470566,0.0386759047577047
"PNMA3",0.972084651220619,5.94385109722436,8.35835596261275,0.00383917757547851,0.0386767375880438
"TIMM8B",0.388567123175829,3.06405988584855,8.35571040409588,0.00384477121811417,0.0387134077531252
"DAP3",0.275156207151364,4.99628133237412,8.35250761122479,0.00385155414581532,0.0387620096259403
"THYN1",0.370540854049724,4.56133657859356,8.35133945972461,0.00385403110492755,0.0387672489214438
"DCTN6",0.539773895873005,4.41500342290025,8.34355578662144,0.00387057710164774,0.0388643690988552
"SERINC4",-0.603112327714052,2.89559491018753,8.34280273115754,0.0038721817241893,0.0388643690988552
"FITM1",-0.976287072469219,-0.729776272547857,8.34276721771529,0.00387225741350369,0.0388643690988552
"ADAMTSL5",-0.764708305534004,1.62743778413854,8.34263537556091,0.0038725384200525,0.0388643690988552
"ATP5J",0.524745010693701,4.3309629976948,8.34218777698921,0.00387349258025025,0.0388643690988552
"FBXO3",0.423248596865101,4.96006023851742,8.33190383189928,0.00389548119351083,0.0390535972315941
"SLC22A7",-1.16984369513631,1.14361914043568,8.33152482398109,0.00389629399106083,0.0390535972315941
"FAM49B",0.478835786300121,5.76577739954463,8.32569185292687,0.00390882481255241,0.0391593895275726
"EBF1",-0.733696841778622,3.07349809022706,8.32089163007064,0.00391916775728621,0.0392422725142696
"LINC00842",-0.847584460139072,0.956555348659624,8.32001541701341,0.00392105871912867,0.0392422725142696
"SRGAP3-AS2",-0.747191188132589,1.78295274702316,8.3182560573234,0.00392485840980746,0.0392479580078979
"SNX10",0.929031456617756,4.74980319201197,8.31791841312187,0.00392558804863008,0.0392479580078979
"GFM2",0.439066692591331,4.64721127403791,8.31622256858877,0.00392925480467965,0.0392648074682461
"GTF2H1",0.337466377177106,4.53856163838165,8.31095533150396,0.00394066586279207,0.0393589892828063
"TPD52L1",-0.739090250997563,5.73725717663793,8.306185372297,0.00395102869780979,0.0394256108828137
"NEPRO",0.415754162115029,4.94673742677152,8.30605364964712,0.0039513152610652,0.0394256108828137
"GSDMB",-0.819391125564067,3.70454606722795,8.2999780738515,0.0039645557128394,0.0395264199029678
"MIR6717",-1.0970905325092,0.948145533158384,8.29744446176514,0.00397009052189276,0.0395264199029678
"ZNF345",-0.387514847845183,2.79732696416283,8.29663590478978,0.0039718585115381,0.0395264199029678
"NEDD8",0.556838810112227,4.18060293244249,8.29613253389232,0.00397295958627655,0.0395264199029678
"STOML1",0.555041397986819,5.63203108725593,8.29568143323058,0.00397394658884206,0.0395264199029678
"TRMT10C",0.53589070780301,3.01798323235967,8.29551916508642,0.00397430169050729,0.0395264199029678
"ZNF552",-0.607492729087944,3.4339830274136,8.29502593708081,0.00397538125083846,0.0395264199029678
"ABCA1",-0.554018076878318,6.63317253475952,8.29377527381947,0.00397811999684283,0.0395326097639098
"DPP8",0.442922035007292,6.23275405588615,8.29261958147149,0.00398065247885375,0.0395326097639098
"DTNA",-0.48241524045219,9.00135884704527,8.29201007824599,0.00398198875094691,0.0395326097639098
"NUAK1",0.460250374051877,7.42366592260299,8.28789251817019,0.00399102803568821,0.0395827790153667
"SGF29",-0.353036795240003,3.2021143317502,8.28788836414549,0.00399103716555827,0.0395827790153667
"LINC00238",0.902150130902205,-0.220124231245708,8.2767964455142,0.00401549134326348,0.0397756042382274
"MPRIP",-0.294966071631687,9.05944076545472,8.27654542003093,0.00401604653600087,0.0397756042382274
"TMEM184B",-0.32530981375962,7.43175815909302,8.275885841615,0.00401750569700689,0.0397756042382274
"DUS4L",0.569462435504026,2.04824887952822,8.27543279843457,0.00401850826024078,0.0397756042382274
"CCDC102B",0.399841223287973,3.0592740971132,8.27115721637149,0.00402798246963068,0.0398494760949584
"SIGLEC16",-1.04561848961626,0.0784891177165593,8.26831473376857,0.00403429366690729,0.0398852094809428
"SRP72",0.424972294115259,5.61392240076242,8.26685016208176,0.00403754939949973,0.0398852094809428
"SNORD115-24",-1.11724641394847,-1.45877420679014,8.26681269120052,0.00403763273207364,0.0398852094809428
"AZIN1",0.447784807056384,6.97155372801735,8.2649907787506,0.00404168664777842,0.039894956629966
"CBS",-0.581179910470881,3.13126313982876,8.26455990343712,0.00404264598874504,0.039894956629966
"COL27A1",-1.01450587378975,5.31015350663528,8.26095984003129,0.00405067056699609,0.039941527463994
"BPGM",0.453968345066899,3.44418147743818,8.25951470654992,0.00405389634180658,0.039941527463994
"ZFHX4-AS1",0.743511726908113,1.15616618764401,8.25899867119275,0.004055048850586,0.039941527463994
"CELA2A",-1.11554114148237,-0.251630603125141,8.25882912031886,0.00405542759676806,0.039941527463994
"PKNOX1",-0.304323166466107,4.72406988958372,8.25490595283548,0.00406420130809578,0.0400080542082593
"ATP6V0E2",0.435628907769371,7.69409558947212,8.25199908167605,0.00407071464626426,0.0400522747916448
"ZNF318",-0.247917488269207,6.4461741104305,8.25061395810869,0.00407382198636942,0.0400629560704201
"CDH15",-2.74077476627095,1.1657158559572,8.2482758353919,0.00407907273028017,0.0400776279848317
"LOC101929698",-0.868776515553165,1.39942240757738,8.24814850098739,0.0040793588840031,0.0400776279848317
"PDE9A",-0.432441292728703,3.81133496154543,8.24609811029464,0.00408396946224612,0.0401030420534535
"ELAC2",0.284821828466893,5.79320619710569,8.24505285546935,0.00408632189816126,0.0401062678226664
"MICAL3",-0.357835362044904,8.46844617850391,8.24179374372256,0.00409366566623893,0.0401584548723716
"RNASEK-C17orf49",-1.31387237540524,-1.37771321398774,8.23991129848277,0.00409791350456327,0.0401802345405373
"C19orf68",-0.397551465246538,5.9050666454419,8.23678219720304,0.00410498441673875,0.0402296593482171
"ATP6AP1",0.523121144344309,7.02918847990907,8.2337287649345,0.00411189630751011,0.0402699324578667
"USP10",0.280302590249919,5.69574298269802,8.23317185976455,0.00411315822036346,0.0402699324578667
"ATG16L2",-0.525986571944066,4.53540667417897,8.23019422106418,0.0041199120567786,0.0403161369467283
"LOC101927895",-0.564992688588108,0.175594755136816,8.2260311360131,0.00412937363030603,0.040386673659905
"PSMD10",0.572754639486798,4.40216426138978,8.22523024192361,0.00413119638214713,0.040386673659905
"ILF2",0.416451318325671,5.52029565883645,8.21347957260619,0.00415803402490914,0.0406234535202748
"LINC00520",-1.1761693677997,-0.585183863355583,8.21283255189202,0.0041595169152522,0.0406234535202748
"YWHAB",0.604003619078161,8.18325891883418,8.21008133186913,0.00416582837917952,0.0406650518038529
"MIR648",-1.09310381539616,0.147348032358475,8.20862443549427,0.00416917453337461,0.0406776772788534
"FAM180B",-0.917123327575507,0.950227426225515,8.20495773229882,0.00417760821439967,0.040721844326376
"LARP4B",0.254743573369107,6.4724107427724,8.20486951247569,0.00417781134010508,0.040721844326376
"CRYM",1.04363102594203,5.6239839763669,8.20058100497172,0.00418769773847695,0.0407981407992425
"NRAS",0.448239815315362,4.63599514030316,8.1980217012834,0.00419360910429128,0.0408356550420815
"CCDC40",-0.629431770798198,4.03345113271689,8.19631365784192,0.00419755899191762,0.0408540417405892
"MIR3175",-0.648119879228409,-0.300071694791717,8.19440372755775,0.0042019802319139,0.0408769957170377
"COX15",0.325801371972065,5.24022419559877,8.19082383148568,0.00421027999775954,0.0409376390753695
"MEAF6",0.458431141457572,5.29094484811361,8.18777099368747,0.00421737099293691,0.0409763276502791
"MIR325HG",0.99479164481165,-0.0145434517156472,8.18726032631887,0.00421855833449071,0.0409763276502791
"DGCR11",-0.502651812119433,2.27612939045272,8.18644166689472,0.00422046249163401,0.0409763276502791
"RORA-AS2",-1.00391029945799,-0.541255579678135,8.18515695373097,0.00422345242815449,0.0409852758649899
"CLIP3",0.539955658320693,8.65092114350175,8.1839843020119,0.00422618344411228,0.0409917039297743
"RABGEF1",0.229709778641327,5.74931428288788,8.18275870626348,0.0042290396837562,0.040999339712971
"MGARP",-0.596437112038691,0.789226999529787,8.17792632089015,0.0042403206737043,0.0410828551057394
"MRPL1",0.484869349215887,2.93845915482039,8.17728528175472,0.00424181945059786,0.0410828551057394
"SALL2",-0.339262672076297,6.39531503959958,8.17640696872946,0.00424387385958057,0.0410828551057394
"STRAP",0.3975683918863,6.28199317825621,8.17020097309516,0.00425841881933972,0.0412035289668144
"KAZALD1",0.704543141973535,1.01691914032994,8.16276494441516,0.00427591344571015,0.0413446482734338
"KCNMB2-AS1",-0.589128479326915,0.964437889189066,8.16097688620334,0.00428013108201371,0.0413446482734338
"ANXA6",0.718316786078592,7.45751386588084,8.16080653920406,0.00428053311401794,0.0413446482734338
"CUEDC2",0.323493203467169,5.43110231261188,8.16046074773777,0.00428134932665958,0.0413446482734338
"LOC101928731",-0.665832437604874,1.8086646481402,8.15679830959382,0.00429000394546533,0.0414080458759576
"ZFAT-AS1",-0.696946415936583,-0.405345493791132,8.15547150257299,0.00429314368372414,0.0414181768435626
"SNIP1",0.317570179778212,3.97487687545753,8.15434198017392,0.00429581841356134,0.0414238139577282
"CD300LG",1.39660728062915,-1.17106747005668,8.1528697691698,0.00429930718293415,0.041437291409058
"GOT1",0.738603427086425,6.69864346761232,8.14999129972023,0.00430613676569769,0.0414829393043585
"VGLL3",-0.802450479120305,0.755684602833157,8.14479233682327,0.00431850005369649,0.0415818255899172
"CDC45",-0.821743695832366,0.119982757851109,8.14343424132751,0.00432173559353493,0.0415927695587606
"ETS2",0.450336951313462,7.07346233815853,8.14023494610036,0.00432936738311673,0.0416459922640005
"SLC8A3",0.504834729624656,4.63956929567022,8.13880208028503,0.00433278987363747,0.0416511903555903
"OLA1",0.607208891749136,5.04862090280007,8.13773604916039,0.00433533794309183,0.0416511903555903
"CRYGS",-0.513545833297084,0.793327940953505,8.13706149650832,0.00433695107332573,0.0416511903555903
"CACNA2D1",0.532596009143947,6.76659401173436,8.13649120645258,0.00433831534587901,0.0416511903555903
"LIF",1.56266237077642,0.703873306989794,8.13522813199838,0.00434133848283457,0.0416600306904842
"ACPT",-0.689157564956735,1.15284913103853,8.13302883590993,0.00434660756200382,0.041671738753964
"KCP",-1.44251333529796,-0.159688013676567,8.13203523430423,0.00434899016987142,0.041671738753964
"STH",-0.649212649456983,1.86579295098711,8.13152809803066,0.00435020677021518,0.041671738753964
"PFN1P2",-0.689978817438195,0.709210212518695,8.13120989626376,0.00435097030086554,0.041671738753964
"GPRASP1",0.595071979707505,7.75136519462078,8.13024023929262,0.00435329785098748,0.0416738889928347
"ZSCAN22",-0.375052696303589,3.73517875483206,8.12855267411861,0.00435735168044027,0.0416925547559654
"MAD2L1BP",0.48177605031612,3.09406384171917,8.12424886256089,0.00436770760308073,0.0417714738719342
"COPS3",0.482789878935679,4.49814853686435,8.11890941771874,0.00438059032386549,0.0418744707466081
"MYBPH",-0.732845316879549,2.96552115412916,8.11700954962719,0.00438518354751188,0.0418981664308078
"EDA",-0.61528991492917,2.41648403046092,8.10817623923409,0.00440660391946687,0.0420825365147737
"XRCC3",-0.582676983981212,4.45655285317017,8.10352762359877,0.00441791935084355,0.0421579400784947
"REEP5",0.569807426510199,7.20123871352065,8.10318495830035,0.00441875461965248,0.0421579400784947
"COPS6",0.335744102909303,5.56153657424734,8.09787369776584,0.00443172174004598,0.0422599841762889
"CEP95",-0.370740673451545,4.72898072253111,8.09705845288899,0.00443371553807553,0.0422599841762889
"TRAPPC6A",0.57383407584955,3.1891394043614,8.09353000117061,0.00444235540777265,0.0423219782502033
"CCDC183",-0.427676129164735,2.89673208631822,8.09236258089877,0.00444521775961724,0.042328608885381
"PSMD11",0.290683295529823,5.96413796811311,8.09150421066523,0.00444732356173614,0.042328608885381
"PSMA3-AS1",-0.309760554104513,4.43288850938203,8.09020478112551,0.0044505133281784,0.042337066270443
"RHOQ",-0.470392144873766,5.16493842118686,8.08940197766466,0.00445248516893436,0.042337066270443
"CYB5B",0.45689493785953,6.07947834034586,8.08745646557037,0.00445726741412458,0.0423622115483418
"PTCD2",0.412055341598342,3.10195342935346,8.08554023258691,0.00446198280112618,0.0423866975968918
"LRRC41",0.248409534340361,6.00913726651504,8.07849123734565,0.00447937242985857,0.0425265789996291
"CBLN1",-1.40073718521002,2.39396653074466,8.07725338902801,0.00448243327479036,0.0425265789996291
"DHX34",-0.509961658614809,5.23855808755047,8.07696522772997,0.00448314612082283,0.0425265789996291
"BBS5",0.305347125001578,3.94446683217825,8.07601646113745,0.00448549397110442,0.0425284921202896
"RAB3A",0.95051653608609,7.54858403180265,8.07231734490172,0.00449465989394128,0.0425634049289433
"CBLB",-0.398309619745023,4.51004796168723,8.07087425567699,0.00449824084842567,0.0425634049289433
"HLTF",0.455701130696512,5.52327494937557,8.07066450105571,0.00449876158589999,0.0425634049289433
"MSH4",-0.835093948071975,1.64606741791936,8.07054960515599,0.00449904685283801,0.0425634049289433
"LATS2",-0.520069731214265,4.02720427975238,8.07019963100459,0.00449991589251798,0.0425634049289433
"SLC20A1",0.303711083398529,5.49608212435419,8.06742682995004,0.00450680722905552,0.0425739400143823
"CPT1B",-0.773793101801468,0.482101546750248,8.06693591986915,0.0045080284238074,0.0425739400143823
"FAM107A",-0.483657362807852,10.7732858573589,8.06641600557602,0.00450932213724613,0.0425739400143823
"LOC101928943",-0.639305447210272,0.884242943381229,8.06629489997591,0.00450962354108742,0.0425739400143823
"TMEM59",0.565406452236919,6.82161331598361,8.0652240663819,0.00451228949113818,0.0425788231220924
"AEBP1",-0.786168677941799,6.22867137010073,8.05999021294907,0.00452534281574833,0.0426816721736644
"PRTN3",1.85862643713997,0.0664975545422809,8.05802926274166,0.00453024335740084,0.042707565352167
"C12orf49",0.291494481654804,6.09105442182332,8.05475701501452,0.00453843295259938,0.0427363403575356
"GPR35",-0.671355843963636,2.59687575013097,8.05431736197387,0.0045395344394701,0.0427363403575356
"ZNF365",0.523401331594716,6.94244167034513,8.05422508253795,0.00453976566676486,0.0427363403575356
"IMP4",0.30110427122095,5.6006786365499,8.05182530377366,0.00454578307636542,0.0427602558805678
"ZNF701",-0.461787425152127,3.4165984643916,8.0514910414886,0.00454662187829816,0.0427602558805678
